Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium,Gender_F,Gender_M
3,2,271.0,5,5,4880.0,1,0,0,0,0,0,0,1,0,1,0,0,1
2,2,247.0,3,4,4686.0,0,1,0,0,0,0,0,1,0,1,0,1,0
3,5,218.0,4,4,5330.0,0,0,1,0,0,0,0,1,0,1,0,0,1
5,3,182.0,4,5,4770.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,2,261.0,2,4,5926.0,0,0,0,1,0,0,0,1,0,0,1,1,0
5,1,167.0,3,9,4660.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,3,206.0,3,3,5746.0,1,0,0,0,0,0,0,1,0,1,0,1,0
6,4,257.0,6,7,4265.0,0,1,0,0,0,0,0,1,0,1,0,1,0
4,3,185.0,5,9,5648.0,0,0,1,0,0,0,0,1,0,1,0,1,0
5,2,183.0,5,8,4820.0,0,0,0,0,1,0,0,1,1,0,0,1,0
5,1,185.0,3,7,4855.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,5,178.0,3,7,4135.0,0,0,0,0,1,0,0,1,0,1,0,1,0
4,4,258.0,3,10,4958.0,1,0,0,0,0,0,0,1,1,0,0,0,1
4,1,238.0,4,10,4860.0,0,1,0,0,0,0,0,1,0,0,1,1,0
3,2,209.0,2,9,5203.0,0,0,1,0,0,0,0,1,0,1,0,0,1
2,3,260.0,2,1,4547.0,0,0,0,0,1,0,0,1,0,1,0,1,0
4,5,247.0,2,9,4656.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,3,261.0,3,2,5629.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,5,243.0,4,1,5328.0,1,0,0,0,0,0,0,1,0,1,0,1,0
5,1,160.0,4,5,5841.0,0,1,0,0,0,0,0,1,0,0,1,0,1
5,2,203.0,2,2,4712.0,0,0,1,0,0,0,0,1,0,0,1,1,0
3,5,220.0,4,5,5677.0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,2,233.0,3,7,5838.0,0,0,0,1,0,0,0,1,0,0,1,0,1
4,4,101.0,5,8,4192.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,4,191.0,4,8,4566.0,1,0,0,0,0,0,0,1,0,1,0,0,1
3,3,265.0,3,10,4093.0,0,1,0,0,0,0,0,1,0,1,0,1,0
4,3,249.0,3,4,4811.0,0,0,1,0,0,0,0,1,0,1,0,0,1
4,4,184.0,3,10,5705.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,5,182.0,3,10,5060.0,0,0,0,1,0,0,0,1,0,0,1,1,0
5,5,198.0,2,3,5249.0,0,0,0,0,1,0,0,1,1,0,0,0,1
3,1,110.0,4,6,5474.0,1,0,0,0,0,0,0,1,0,0,1,1,0
4,3,268.0,2,4,5280.0,0,1,0,0,0,0,0,1,0,1,0,1,0
4,3,146.0,3,10,5372.0,0,0,1,0,0,0,0,1,0,0,1,1,0
5,2,235.0,2,10,4938.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,2,270.0,3,3,5266.0,0,0,0,1,0,0,0,1,0,1,0,0,1
4,4,174.0,2,1,4541.0,0,0,0,0,1,0,0,1,0,1,0,1,0
4,2,239.0,4,10,5528.0,1,0,0,0,0,0,0,1,0,1,0,1,0
3,4,236.0,4,9,4744.0,0,1,0,0,0,0,0,1,1,0,0,1,0
4,5,162.0,2,9,5345.0,0,0,1,0,0,0,0,1,0,0,1,1,0
3,4,260.0,3,8,5215.0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,1,217.0,3,1,4177.0,0,0,0,1,0,0,0,1,0,1,0,1,0
5,3,232.0,3,3,4526.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,5,260.0,3,6,4221.0,1,0,0,0,0,0,0,1,0,0,1,1,0
4,2,184.0,3,5,5931.0,0,1,0,0,0,0,0,1,0,0,1,1,0
5,4,145.0,4,4,4790.0,0,0,1,0,0,0,0,1,0,1,0,0,1
5,1,189.0,2,10,5248.0,0,0,0,0,1,0,0,1,0,0,1,0,1
5,3,150.0,2,9,4446.0,0,0,0,1,0,0,0,1,1,0,0,1,0
3,3,200.0,3,3,5739.0,0,0,0,0,1,0,0,1,0,1,0,0,1
5,1,133.0,2,1,4643.0,1,0,0,0,0,0,0,1,0,0,1,0,1
4,2,260.0,3,4,5504.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,2,195.0,2,10,4640.0,0,0,1,0,0,0,0,1,0,0,1,0,1
4,3,245.0,4,4,5940.0,0,0,0,0,1,0,0,1,0,0,1,0,1
6,3,166.0,4,10,5783.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,5,245.0,4,8,5600.0,0,0,0,0,1,0,0,1,0,1,0,0,1
6,2,130.0,5,3,5654.0,1,0,0,0,0,0,0,1,0,1,0,0,1
3,5,204.0,4,6,4879.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,2,210.0,3,8,5672.0,0,0,1,0,0,0,0,1,0,1,0,0,1
3,5,264.0,4,8,4324.0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,2,141.0,2,1,4287.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,5,162.0,3,1,4432.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,5,137.0,2,6,4055.0,1,0,0,0,0,0,0,1,0,1,0,0,1
4,3,141.0,2,8,4331.0,0,1,0,0,0,0,1,0,0,1,0,1,0
6,3,127.0,3,7,5574.0,0,0,1,0,0,0,1,0,0,0,1,1,0
2,2,270.0,4,6,5585.0,0,0,0,0,1,0,1,0,0,1,0,0,1
3,4,185.0,4,6,5322.0,0,0,0,1,0,0,1,0,0,0,1,1,0
4,1,241.0,3,6,5836.0,0,0,0,0,1,0,1,0,0,1,0,0,1
3,2,124.0,5,10,5348.0,1,0,0,0,0,0,1,0,0,0,1,0,1
3,4,228.0,4,6,4947.0,0,1,0,0,0,0,1,0,0,0,1,0,1
5,4,140.0,3,4,4623.0,0,0,1,0,0,0,1,0,0,0,1,0,1
6,3,192.0,4,9,5239.0,0,0,0,0,1,0,1,0,0,1,0,0,1
4,2,253.0,5,3,4676.0,0,0,0,1,0,0,1,0,0,1,0,1,0
3,4,287.0,5,9,5308.0,0,0,0,0,1,0,1,0,0,0,1,1,0
3,4,162.0,5,1,4240.0,1,0,0,0,0,0,1,0,0,1,0,1,0
3,4,156.0,3,4,4628.0,0,1,0,0,0,0,1,0,0,1,0,0,1
4,3,187.0,4,4,4757.0,0,0,1,0,0,0,1,0,0,1,0,0,1
6,3,171.0,3,1,4952.0,0,0,0,0,1,0,1,0,0,1,0,1,0
6,2,240.0,6,3,5967.0,0,0,0,1,0,0,1,0,0,1,0,0,1
3,3,250.0,4,1,4717.0,0,0,0,0,1,0,1,0,0,0,1,0,1
4,5,180.0,4,10,5176.0,1,0,0,0,0,0,1,0,1,0,0,1,0
3,1,242.0,4,10,4809.0,0,1,0,0,0,0,1,0,0,1,0,0,1
3,1,162.0,4,4,5683.0,0,0,1,0,0,0,1,0,0,0,1,1,0
5,5,210.0,3,8,5906.0,0,0,0,0,1,0,1,0,0,0,1,0,1
4,1,189.0,2,4,4122.0,0,0,0,1,0,0,1,0,0,0,1,0,1
4,5,187.0,2,6,4316.0,0,0,0,0,1,1,0,0,0,1,0,0,1
4,1,179.0,2,7,4605.0,1,0,0,0,0,1,0,0,0,0,1,1,0
2,1,199.0,2,10,5345.0,0,1,0,0,0,1,0,0,0,1,0,1,0
5,1,158.0,4,4,5687.0,0,0,1,0,0,1,0,0,0,0,1,1,0
3,4,181.0,3,10,5276.0,0,0,0,0,1,1,0,0,0,1,0,0,1
3,5,238.0,2,8,5769.0,0,0,0,1,0,1,0,0,0,1,0,1,0
5,5,225.0,4,3,5274.0,0,0,0,0,1,1,0,0,1,0,0,1,0
5,1,172.0,2,3,4892.0,1,0,0,0,0,1,0,0,0,0,1,1,0
4,2,199.0,3,4,4070.0,0,1,0,0,0,1,0,0,0,1,0,0,1
4,4,248.0,3,10,4532.0,0,0,1,0,0,1,0,0,1,0,0,1,0
3,2,226.0,3,5,5484.0,0,0,0,0,1,1,0,0,0,1,0,1,0
4,1,177.0,3,6,5215.0,0,0,0,1,0,1,0,0,0,0,1,1,0
3,4,238.0,2,5,4349.0,0,0,0,0,1,1,0,0,0,1,0,0,1
4,5,161.0,3,5,4732.0,1,0,0,0,0,1,0,0,0,1,0,1,0
2,1,271.0,3,1,4537.0,0,1,0,0,0,1,0,0,0,1,0,0,1
5,2,254.0,3,8,5892.0,0,0,1,0,0,1,0,0,0,0,1,1,0
4,2,238.0,2,1,5229.0,0,0,0,0,1,1,0,0,0,1,0,0,1
5,5,169.0,3,2,5942.0,0,0,0,1,0,1,0,0,0,0,1,0,1
3,3,168.0,2,10,5334.0,0,0,0,0,1,1,0,0,1,0,0,0,1
2,5,243.0,3,7,4486.0,1,0,0,0,0,1,0,0,1,0,0,0,1
4,5,195.0,3,7,4835.0,0,1,0,0,0,1,0,0,0,0,1,0,1
3,2,227.0,3,5,4167.0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,2,199.0,3,10,5768.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,2,160.0,3,7,4468.0,0,0,0,1,0,0,0,1,0,1,0,1,0
2,2,160.0,6,9,4972.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,4,251.0,4,10,5984.0,1,0,0,0,0,0,0,1,0,1,0,1,0
6,2,225.0,4,6,5787.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,3,260.0,4,5,5307.0,0,0,1,0,0,0,0,1,0,1,0,1,0
4,2,263.0,3,4,4935.0,0,0,0,0,1,0,0,1,0,0,1,0,1
5,5,196.0,3,7,4084.0,0,0,0,1,0,0,0,1,0,0,1,0,1
4,2,184.0,2,10,5959.0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,5,231.0,2,6,5862.0,1,0,0,0,0,0,0,1,0,0,1,1,0
3,1,153.0,2,7,5292.0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,1,173.0,2,7,4684.0,0,0,1,0,0,0,0,1,0,1,0,1,0
3,1,159.0,3,3,5044.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,4,137.0,2,7,5338.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,1,249.0,2,9,5987.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,5,247.0,3,10,4286.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,2,205.0,3,3,4563.0,0,1,0,0,0,0,0,1,1,0,0,0,1
3,2,209.0,3,5,4999.0,0,0,1,0,0,0,0,1,0,0,1,0,1
3,2,247.0,2,1,4242.0,0,0,0,0,1,0,0,1,1,0,0,0,1
4,3,225.0,2,2,4169.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,5,150.0,10,2,5042.0,0,0,0,0,1,0,0,1,0,1,0,0,1
5,2,210.0,7,4,4525.0,1,0,0,0,0,0,0,1,0,0,1,1,0
3,2,247.0,2,2,4677.0,0,1,0,0,0,0,0,1,0,1,0,1,0
5,5,167.0,3,9,4319.0,0,0,1,0,0,0,0,1,0,0,1,0,1
4,5,233.0,3,7,5604.0,0,0,0,0,1,0,0,1,0,0,1,1,0
2,5,204.0,10,1,4709.0,0,0,0,1,0,0,0,1,0,1,0,1,0
5,5,140.0,8,2,4793.0,0,0,0,0,1,0,0,1,0,0,1,0,1
6,3,218.0,6,8,5879.0,1,0,0,0,0,0,0,1,1,0,0,0,1
3,3,250.0,3,9,4993.0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,4,225.0,4,10,4460.0,0,0,1,0,0,0,0,1,0,1,0,0,1
7,1,308.0,4,2,1504.0,0,0,0,0,1,0,0,1,0,0,1,1,0
6,5,256.0,4,2,1163.0,0,0,0,1,0,0,0,1,0,1,0,1,0
4,3,251.0,5,2,1482.0,0,0,0,0,1,0,0,1,0,0,1,0,1
5,3,270.0,5,8,1862.0,1,0,0,0,0,0,0,1,0,0,1,1,0
6,5,289.0,4,5,1600.0,0,1,0,0,0,0,0,1,0,1,0,0,1
6,3,253.0,4,9,1823.0,0,0,1,0,0,0,0,1,0,0,1,1,0
7,2,305.0,4,7,1813.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,3,219.0,6,10,1116.0,0,0,0,1,0,0,0,1,0,1,0,0,1
4,2,231.0,5,8,1562.0,0,0,0,0,1,0,0,1,0,0,1,0,1
6,5,298.0,4,5,1804.0,1,0,0,0,0,0,0,1,0,0,1,1,0
6,5,282.0,4,5,1364.0,0,1,0,0,0,0,0,1,0,1,0,0,1
5,1,240.0,5,2,1400.0,0,0,1,0,0,0,0,1,0,1,0,0,1
5,3,223.0,5,4,1817.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,4,226.0,5,1,1761.0,0,0,0,1,0,0,0,1,0,1,0,0,1
5,3,253.0,5,6,1028.0,0,0,0,0,1,0,0,1,0,1,0,0,1
6,4,249.0,4,10,1318.0,1,0,0,0,0,0,0,1,0,1,0,0,1
6,5,294.0,4,10,1628.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,4,263.0,3,8,5475.0,0,0,1,0,0,0,0,1,0,0,1,1,0
5,2,196.0,3,4,4868.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,5,184.0,2,2,4429.0,0,0,0,1,0,0,0,1,0,0,1,1,0
5,4,231.0,2,7,5491.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,1,153.0,2,6,4996.0,1,0,0,0,0,0,0,1,0,1,0,0,1
3,2,173.0,2,8,5492.0,0,1,0,0,0,0,0,1,0,1,0,1,0
3,1,159.0,3,10,4358.0,0,0,1,0,0,0,0,1,0,1,0,0,1
5,4,137.0,2,2,4077.0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,1,249.0,2,1,5190.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,4,247.0,3,9,5383.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,3,205.0,3,1,5851.0,1,0,0,0,0,0,0,1,1,0,0,0,1
3,3,209.0,3,5,5831.0,0,1,0,0,0,0,0,1,0,0,1,1,0
3,3,247.0,2,8,4593.0,0,0,1,0,0,0,0,1,1,0,0,1,0
4,1,225.0,2,5,5714.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,2,150.0,10,6,5580.0,0,0,0,1,0,0,0,1,0,1,0,1,0
5,3,210.0,7,4,4362.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,1,247.0,2,7,5557.0,1,0,0,0,0,0,0,1,0,1,0,0,1
5,5,167.0,3,1,4314.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,5,233.0,3,2,4501.0,0,0,1,0,0,0,0,1,0,0,1,1,0
2,4,204.0,10,4,4679.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,1,140.0,8,7,5437.0,0,0,0,1,0,0,0,1,0,0,1,0,1
6,3,218.0,6,5,4352.0,0,0,0,0,1,0,0,1,1,0,0,1,0
3,1,250.0,3,7,4760.0,1,0,0,0,0,0,0,1,0,1,0,1,0
3,1,225.0,4,10,4080.0,0,1,0,0,0,0,0,1,0,1,0,1,0
7,5,308.0,4,6,1165.0,0,0,1,0,0,0,0,1,0,0,1,0,1
6,3,256.0,4,9,1212.0,0,0,0,0,1,0,0,1,0,1,0,1,0
4,5,251.0,5,7,1381.0,0,0,0,1,0,0,0,1,0,0,1,1,0
5,1,270.0,5,10,1397.0,0,0,0,0,1,0,0,1,0,0,1,0,1
6,1,289.0,4,3,1181.0,1,0,0,0,0,0,0,1,0,1,0,0,1
6,5,253.0,4,8,1899.0,0,1,0,0,0,0,0,1,0,0,1,0,1
7,3,305.0,4,6,1167.0,0,0,1,0,0,0,0,1,0,0,1,1,0
3,5,219.0,6,1,1394.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,1,231.0,5,6,1231.0,0,0,0,1,0,0,0,1,0,0,1,0,1
6,5,298.0,4,8,1759.0,0,0,0,0,1,0,0,1,0,0,1,1,0
6,1,282.0,4,7,1758.0,1,0,0,0,0,0,0,1,0,1,0,0,1
5,3,240.0,5,6,1489.0,0,1,0,0,0,0,0,1,0,1,0,0,1
5,5,223.0,5,8,1132.0,0,0,1,0,0,0,0,1,0,0,1,0,1
5,2,140.0,5,2,1521.0,0,0,0,0,1,0,0,1,0,0,1,0,1
5,3,268.0,5,5,1365.0,0,0,0,1,0,0,0,1,0,0,1,0,1
6,3,279.0,4,7,1090.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,3,225.0,5,6,1573.0,1,0,0,0,0,0,0,1,0,0,1,1,0
6,3,296.0,4,7,1515.0,0,1,0,0,0,0,0,1,0,0,1,0,1
5,5,162.0,4,8,1311.0,0,0,1,0,0,0,0,1,0,1,0,0,1
6,5,255.0,4,2,1218.0,0,0,0,0,1,0,0,1,0,1,0,1,0
7,5,255.0,4,9,1367.0,0,0,0,1,0,0,0,1,0,1,0,1,0
6,2,286.0,4,6,1556.0,0,0,0,0,1,0,0,1,0,0,1,0,1
7,2,267.0,4,8,1285.0,1,0,0,0,0,0,1,0,0,0,1,0,1
5,1,214.0,6,5,1078.0,0,1,0,0,0,0,1,0,0,1,0,0,1
6,5,214.0,4,5,1631.0,0,0,1,0,0,0,1,0,0,0,1,1,0
6,3,214.0,4,5,1637.0,0,0,0,0,1,0,1,0,0,1,0,1,0
6,2,257.0,4,5,1565.0,0,0,0,1,0,0,1,0,0,1,0,1,0
6,4,287.0,4,10,1811.0,0,0,0,0,1,0,1,0,0,0,1,1,0
6,1,283.0,5,10,1304.0,1,0,0,0,0,0,1,0,0,1,0,1,0
6,3,309.0,4,2,1270.0,0,1,0,0,0,0,1,0,0,0,1,0,1
4,3,274.0,5,3,1637.0,0,0,1,0,0,0,1,0,0,1,0,1,0
7,4,244.0,4,4,1953.0,0,0,0,0,1,0,1,0,0,0,1,1,0
5,3,222.0,6,9,1656.0,0,0,0,1,0,0,1,0,0,1,0,0,1
6,1,264.0,4,5,1900.0,0,0,0,0,1,0,1,0,0,1,0,0,1
4,2,232.0,5,3,1197.0,1,0,0,0,0,0,1,0,0,0,1,0,1
5,2,227.0,6,6,1620.0,0,1,0,0,0,0,1,0,0,0,1,1,0
6,4,294.0,3,7,1455.0,0,0,1,0,0,0,1,0,0,0,1,0,1
6,4,260.0,4,1,1883.0,0,0,0,0,1,0,1,0,0,1,0,1,0
4,3,260.0,5,8,1756.0,0,0,0,1,0,0,1,0,0,1,0,1,0
6,1,277.0,5,2,1190.0,0,0,0,0,1,0,1,0,0,1,0,1,0
5,3,257.0,5,7,1451.0,1,0,0,0,0,0,1,0,0,1,0,1,0
5,5,271.0,6,6,1450.0,0,1,0,0,0,0,1,0,0,1,0,0,1
6,1,308.0,4,7,1260.0,0,0,1,0,0,0,1,0,0,1,0,1,0
7,2,281.0,4,2,1291.0,0,0,0,0,1,0,1,0,0,0,1,1,0
5,4,307.0,5,8,1903.0,0,0,0,1,0,1,0,0,0,1,0,0,1
5,3,224.0,5,9,1643.0,0,0,0,0,1,1,0,0,0,0,1,0,1
5,5,233.0,6,4,1924.0,1,0,0,0,0,1,0,0,0,0,1,1,0
3,4,179.0,2,5,1340.0,0,1,0,0,0,1,0,0,0,0,1,0,1
4,3,267.0,5,9,1538.0,0,0,1,0,0,1,0,0,0,0,1,1,0
5,3,214.0,6,6,1519.0,0,0,0,0,1,1,0,0,0,1,0,1,0
7,3,214.0,4,7,1915.0,0,0,0,1,0,1,0,0,0,0,1,1,0
7,3,214.0,4,5,1060.0,0,0,0,0,1,1,0,0,0,0,1,0,1
6,3,214.0,4,8,1547.0,1,0,0,0,0,1,0,0,0,0,1,1,0
5,1,214.0,5,10,1562.0,0,1,0,0,0,1,0,0,0,1,0,0,1
4,3,219.0,5,8,1702.0,0,0,1,0,0,1,0,0,0,1,0,1,0
7,1,287.0,4,9,1150.0,0,0,0,0,1,1,0,0,0,0,1,0,1
6,3,297.0,5,5,1657.0,0,0,0,1,0,1,0,0,0,1,0,1,0
5,5,273.0,5,4,1597.0,0,0,0,0,1,1,0,0,0,0,1,0,1
5,5,219.0,5,6,1234.0,1,0,0,0,0,1,0,0,0,1,0,0,1
5,1,232.0,5,7,1069.0,0,1,0,0,0,1,0,0,0,0,1,1,0
4,4,264.0,5,3,1782.0,0,0,1,0,0,1,0,0,0,1,0,0,1
6,3,266.0,4,9,1106.0,0,0,0,0,1,1,0,0,0,1,0,1,0
7,1,280.0,5,10,1199.0,0,0,0,1,0,1,0,0,0,1,0,0,1
7,4,264.0,4,6,1265.0,0,0,0,0,1,1,0,0,0,0,1,0,1
4,2,258.0,5,8,1878.0,1,0,0,0,0,1,0,0,0,1,0,1,0
5,1,236.0,5,8,1441.0,0,1,0,0,0,1,0,0,0,1,0,0,1
5,5,262.0,5,2,1304.0,0,0,1,0,0,0,0,1,0,1,0,0,1
5,3,255.0,6,1,5874.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,4,267.0,4,8,5219.0,0,0,0,1,0,0,0,1,0,1,0,1,0
4,1,240.0,4,10,5965.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,2,215.0,2,10,4061.0,1,0,0,0,0,0,0,1,1,0,0,1,0
5,5,252.0,5,9,4135.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,5,136.0,2,4,5512.0,0,0,1,0,0,0,0,1,0,0,1,0,1
3,4,225.0,4,9,5575.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,3,187.0,6,2,4549.0,0,0,0,1,0,0,0,1,0,1,0,1,0
4,4,144.0,3,6,4137.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,2,226.0,2,10,4254.0,1,0,0,0,0,0,0,1,0,1,0,0,1
5,2,229.0,3,3,4916.0,0,1,0,0,0,0,0,1,0,1,0,1,0
3,3,255.0,3,4,4628.0,0,0,1,0,0,0,0,1,0,1,0,0,1
5,3,227.0,5,9,4990.0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,1,248.0,3,6,5081.0,0,0,0,1,0,0,0,1,0,0,1,0,1
3,2,151.0,2,3,4759.0,0,0,0,0,1,0,0,1,0,1,0,1,0
4,5,188.0,3,8,4125.0,1,0,0,0,0,0,0,1,0,0,1,0,1
4,2,160.0,2,3,4304.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,2,156.0,3,1,5361.0,0,0,1,0,0,0,0,1,0,1,0,1,0
3,4,162.0,3,7,5313.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,4,270.0,3,4,5888.0,0,0,0,1,0,0,0,1,0,1,0,1,0
4,5,200.0,4,2,4947.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,3,224.0,4,10,4147.0,1,0,0,0,0,0,0,1,0,0,1,0,1
4,4,146.0,4,7,4953.0,0,1,0,0,0,0,0,1,0,0,1,0,1
5,3,156.0,3,6,5231.0,0,0,1,0,0,0,0,1,0,1,0,1,0
4,3,235.0,3,4,5748.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,1,231.0,3,5,4118.0,0,0,0,1,0,0,0,1,0,0,1,0,1
4,5,141.0,2,10,5907.0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,1,178.0,4,9,5727.0,1,0,0,0,0,0,0,1,0,0,1,0,1
5,4,244.0,6,3,4089.0,0,1,0,0,0,0,0,1,1,0,0,1,0
4,2,247.0,2,7,4955.0,0,0,1,0,0,0,0,1,0,0,1,0,1
3,1,132.0,3,5,5978.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,5,190.0,3,6,4671.0,0,0,0,1,0,0,0,1,0,0,1,0,1
3,2,113.0,5,1,5993.0,0,0,0,0,1,0,0,1,0,0,1,0,1
5,5,253.0,2,3,4851.0,1,0,0,0,0,0,0,1,1,0,0,1,0
4,3,235.0,3,4,4739.0,0,1,0,0,0,0,0,1,0,0,1,1,0
3,3,264.0,2,6,4102.0,0,0,1,0,0,0,0,1,0,1,0,0,1
3,5,286.0,6,3,4424.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,3,141.0,3,3,4249.0,0,0,0,1,0,0,0,1,0,0,1,1,0
4,2,243.0,3,3,5703.0,0,0,0,0,1,0,0,1,0,1,0,0,1
5,4,209.0,4,10,5461.0,1,0,0,0,0,0,0,1,0,1,0,1,0
4,4,246.0,2,2,4633.0,0,1,0,0,0,0,0,1,0,0,1,1,0
4,3,257.0,3,1,5717.0,0,0,1,0,0,0,0,1,0,0,1,0,1
4,2,217.0,2,8,4907.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,4,246.0,3,9,5041.0,0,0,0,1,0,0,0,1,0,1,0,0,1
4,4,166.0,6,6,4100.0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,3,183.0,2,3,5189.0,1,0,0,0,0,0,0,1,0,1,0,1,0
4,5,136.0,2,4,5923.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,1,224.0,2,10,4653.0,0,0,1,0,0,0,0,1,0,1,0,0,1
4,3,174.0,3,2,4069.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,5,209.0,3,4,4809.0,0,0,0,1,0,0,0,1,0,0,1,1,0
4,3,256.0,2,3,4679.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,2,231.0,4,9,5194.0,1,0,0,0,0,0,0,1,0,0,1,0,1
2,1,228.0,2,2,5435.0,0,1,0,0,0,0,0,1,0,1,0,1,0
4,2,198.0,3,10,5487.0,0,0,1,0,0,0,0,1,0,0,1,0,1
5,5,223.0,3,3,4382.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,4,257.0,4,8,4780.0,0,0,0,1,0,0,0,1,0,0,1,1,0
4,4,265.0,3,10,4741.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,3,258.0,3,7,4068.0,1,0,0,0,0,0,0,1,0,0,1,1,0
3,2,272.0,3,7,5657.0,0,1,0,0,0,0,0,1,0,1,0,0,1
5,3,273.0,4,1,5119.0,0,0,1,0,0,0,0,1,0,0,1,0,1
3,5,287.0,5,1,5263.0,0,0,0,0,1,0,0,1,1,0,0,0,1
5,1,176.0,4,1,4270.0,0,0,0,1,0,0,0,1,0,1,0,1,0
5,4,136.0,3,4,5413.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,5,204.0,2,1,4025.0,1,0,0,0,0,0,0,1,0,1,0,1,0
4,3,213.0,3,2,5432.0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,3,160.0,3,1,4769.0,0,0,1,0,0,0,0,1,0,1,0,0,1
3,5,148.0,2,9,5095.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,3,255.0,4,10,4740.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,3,212.0,3,10,5724.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,3,217.0,3,10,5439.0,1,0,0,0,0,0,0,1,0,0,1,0,1
4,2,145.0,3,7,5823.0,0,1,0,0,0,0,0,1,0,0,1,1,0
3,1,170.0,3,6,5750.0,0,0,1,0,0,0,0,1,1,0,0,1,0
3,2,244.0,3,5,5781.0,0,0,0,0,1,0,0,1,1,0,0,1,0
3,1,151.0,4,2,5016.0,0,0,0,1,0,0,0,1,0,0,1,0,1
4,1,202.0,3,10,4454.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,1,195.0,3,2,4682.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,3,150.0,3,9,5852.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,3,225.0,2,10,5523.0,0,0,1,0,0,0,0,1,0,0,1,1,0
