,level_0,index,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,cluster
31850,31850,31853,INN31854,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,2018,3,17,Online,0,0,0,84.3,1,Canceled,2
31851,31851,31854,INN31855,2,0,2,6,Meal Plan 1,0,Room_Type 4,196,2018,9,3,Online,0,0,0,121.98,0,Canceled,4
31852,31852,31855,INN31856,2,0,0,3,Not Selected,0,Room_Type 1,73,2018,4,28,Online,0,0,0,105.9,0,Not_Canceled,3
31853,31853,31856,INN31857,2,0,1,2,Meal Plan 1,0,Room_Type 1,302,2018,9,16,Offline,0,0,0,100.0,0,Canceled,1
31854,31854,31857,INN31858,1,0,2,2,Meal Plan 1,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,63.5,0,Not_Canceled,1
31855,31855,31858,INN31859,2,0,1,5,Meal Plan 1,0,Room_Type 1,41,2018,12,27,Offline,0,0,0,70.0,0,Not_Canceled,1
31856,31856,31859,INN31860,2,0,0,2,Not Selected,0,Room_Type 1,10,2017,11,6,Online,0,0,0,83.0,1,Not_Canceled,3
31857,31857,31860,INN31861,1,0,2,1,Meal Plan 1,0,Room_Type 1,11,2017,12,13,Online,0,0,0,62.37,1,Not_Canceled,2
31858,31858,31861,INN31862,2,2,1,2,Meal Plan 1,0,Room_Type 6,10,2017,8,21,Online,0,0,0,153.0,2,Not_Canceled,6
31859,31859,31862,INN31863,2,0,1,2,Not Selected,0,Room_Type 1,12,2018,4,29,Online,0,0,0,122.33,0,Canceled,3
31860,31860,31863,INN31864,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90.0,0,Canceled,1
31861,31861,31864,INN31865,1,0,2,7,Meal Plan 1,0,Room_Type 1,161,2018,6,28,Online,0,0,0,63.42,1,Not_Canceled,2
31862,31862,31865,INN31866,1,0,1,2,Meal Plan 1,0,Room_Type 1,180,2018,10,10,Offline,0,0,0,120.0,0,Canceled,1
31863,31863,31866,INN31867,2,0,2,1,Meal Plan 2,0,Room_Type 1,23,2018,1,2,Offline,0,0,0,109.0,1,Not_Canceled,7
31864,31864,31867,INN31868,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,1
31865,31865,31868,INN31869,2,0,2,1,Meal Plan 1,0,Room_Type 2,10,2018,1,2,Online,0,0,0,83.58,0,Not_Canceled,8
31866,31866,31869,INN31870,1,0,2,5,Meal Plan 1,0,Room_Type 1,163,2018,4,9,Online,0,0,0,73.37,1,Not_Canceled,2
31867,31867,31870,INN31871,1,0,0,3,Meal Plan 1,0,Room_Type 1,50,2017,12,31,Offline,0,0,0,65.67,0,Not_Canceled,1
31868,31868,31871,INN31872,1,0,2,2,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,76.0,0,Not_Canceled,1
31869,31869,31872,INN31873,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled,7
31870,31870,31873,INN31874,2,0,1,1,Meal Plan 1,0,Room_Type 4,111,2018,5,21,Online,0,0,0,140.4,1,Canceled,4
31871,31871,31874,INN31875,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,80.0,0,Not_Canceled,1
31872,31872,31875,INN31876,2,0,2,5,Meal Plan 1,0,Room_Type 1,128,2018,2,5,Offline,0,0,0,43.43,1,Not_Canceled,1
31873,31873,31876,INN31877,2,0,1,2,Meal Plan 1,0,Room_Type 1,171,2018,9,16,Online,0,0,0,126.9,0,Canceled,2
31874,31874,31877,INN31878,3,0,0,3,Meal Plan 1,1,Room_Type 1,75,2018,4,7,Online,0,0,0,128.7,2,Not_Canceled,2
31875,31875,31878,INN31879,2,0,2,1,Meal Plan 1,0,Room_Type 1,166,2018,7,30,Offline,0,0,0,81.25,0,Not_Canceled,1
31876,31876,31879,INN31880,1,0,0,2,Meal Plan 1,0,Room_Type 1,2,2018,5,24,Online,0,0,0,136.85,1,Not_Canceled,2
31877,31877,31880,INN31881,1,0,0,1,Meal Plan 1,0,Room_Type 1,59,2018,1,28,Offline,0,0,0,81.0,0,Not_Canceled,1
31878,31878,31881,INN31882,2,0,2,0,Not Selected,0,Room_Type 1,149,2018,8,28,Online,0,0,0,85.5,0,Canceled,3
31879,31879,31882,INN31883,2,0,2,2,Meal Plan 1,0,Room_Type 4,145,2018,7,30,Online,0,0,0,116.45,1,Not_Canceled,4
31880,31880,31883,INN31884,2,0,2,0,Meal Plan 1,0,Room_Type 1,34,2017,10,11,Online,0,0,0,103.05,2,Not_Canceled,2
31881,31881,31884,INN31885,2,0,0,2,Meal Plan 1,0,Room_Type 1,10,2018,2,2,Online,0,0,0,92.0,0,Not_Canceled,2
31882,31882,31885,INN31886,2,0,0,2,Meal Plan 1,0,Room_Type 1,126,2018,9,6,Offline,0,0,0,89.24,0,Not_Canceled,1
31883,31883,31886,INN31887,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled,1
31884,31884,31887,INN31888,2,0,1,0,Meal Plan 1,0,Room_Type 4,120,2018,10,31,Online,0,0,0,104.4,0,Not_Canceled,4
31885,31885,31888,INN31889,2,0,0,4,Meal Plan 1,0,Room_Type 5,56,2018,10,5,Online,0,0,0,123.84,0,Not_Canceled,8
31886,31886,31889,INN31890,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled,1
31887,31887,31890,INN31891,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65.0,1,Not_Canceled,1
31888,31888,31891,INN31892,3,0,1,3,Meal Plan 1,0,Room_Type 4,141,2018,8,22,Online,0,0,0,135.45,0,Not_Canceled,4
31889,31889,31892,INN31893,2,0,2,4,Meal Plan 1,0,Room_Type 4,156,2018,6,5,Online,0,0,0,116.82,1,Canceled,4
31890,31890,31893,INN31894,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,61.0,0,Canceled,1
31891,31891,31894,INN31895,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,11,11,Online,0,0,0,152.0,2,Not_Canceled,2
31892,31892,31895,INN31896,2,0,0,2,Meal Plan 2,0,Room_Type 1,286,2018,9,16,Offline,0,0,0,117.0,1,Canceled,7
31893,31893,31896,INN31897,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled,7
31894,31894,31897,INN31898,2,0,2,3,Not Selected,0,Room_Type 1,76,2018,11,6,Online,0,0,0,153.72,1,Not_Canceled,3
31895,31895,31898,INN31899,1,0,0,3,Meal Plan 1,0,Room_Type 1,39,2018,6,21,Online,0,0,0,94.5,1,Not_Canceled,2
31896,31896,31899,INN31900,2,0,1,2,Meal Plan 1,0,Room_Type 1,127,2018,7,29,Offline,0,0,0,81.25,0,Not_Canceled,1
31897,31897,31900,INN31901,1,0,2,1,Meal Plan 1,0,Room_Type 1,2,2018,12,17,Corporate,0,0,0,65.0,1,Not_Canceled,5
31898,31898,31901,INN31902,3,0,0,2,Meal Plan 1,1,Room_Type 4,72,2018,7,27,Online,0,0,0,146.7,1,Not_Canceled,4
31899,31899,31902,INN31903,1,0,1,1,Meal Plan 1,0,Room_Type 1,1,2018,2,15,Online,0,0,0,85.0,0,Not_Canceled,2
31900,31900,31903,INN31904,1,0,2,3,Meal Plan 1,0,Room_Type 1,186,2018,4,24,Online,0,0,0,68.55,0,Canceled,2
31901,31901,31904,INN31905,2,0,1,2,Meal Plan 1,0,Room_Type 1,290,2018,6,17,Offline,0,0,0,72.0,1,Not_Canceled,1
31902,31902,31905,INN31906,1,0,0,3,Meal Plan 1,0,Room_Type 1,214,2018,8,16,Online,0,0,0,90.9,0,Canceled,2
31903,31903,31906,INN31907,2,0,0,2,Meal Plan 1,0,Room_Type 1,85,2018,9,29,Corporate,0,0,0,129.73,0,Not_Canceled,5
31904,31904,31907,INN31908,2,0,2,5,Not Selected,0,Room_Type 1,127,2018,6,29,Online,0,0,0,81.96,1,Not_Canceled,3
31905,31905,31908,INN31909,2,0,0,3,Meal Plan 1,0,Room_Type 1,62,2018,11,22,Online,0,0,0,93.6,2,Not_Canceled,2
31906,31906,31909,INN31910,2,0,0,2,Not Selected,0,Room_Type 1,14,2017,8,18,Online,0,0,0,80.0,1,Not_Canceled,3
31907,31907,31910,INN31911,1,0,0,3,Meal Plan 1,0,Room_Type 1,18,2018,6,21,Corporate,0,0,0,90.0,0,Not_Canceled,5
31908,31908,31911,INN31912,2,0,0,3,Meal Plan 1,0,Room_Type 1,15,2017,9,8,Offline,0,0,0,84.0,1,Not_Canceled,1
31909,31909,31912,INN31913,2,0,0,3,Meal Plan 1,0,Room_Type 1,36,2018,10,25,Offline,0,0,0,85.0,0,Not_Canceled,1
31910,31910,31913,INN31914,2,0,0,1,Meal Plan 2,0,Room_Type 1,83,2017,9,30,Offline,0,0,0,112.2,0,Not_Canceled,7
31911,31911,31914,INN31915,3,0,1,2,Meal Plan 1,0,Room_Type 4,53,2018,5,27,Online,0,0,0,159.3,0,Canceled,4
31912,31912,31915,INN31916,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled,5
31913,31913,31916,INN31917,2,0,1,4,Meal Plan 1,1,Room_Type 4,98,2018,5,4,Online,0,0,0,141.6,1,Not_Canceled,4
31914,31914,31917,INN31918,2,0,1,3,Meal Plan 1,0,Room_Type 1,127,2018,4,28,Offline,0,0,0,90.0,0,Not_Canceled,1
31915,31915,31918,INN31919,2,0,1,0,Not Selected,0,Room_Type 1,29,2018,5,29,Online,0,0,0,109.0,2,Not_Canceled,3
31916,31916,31919,INN31920,2,0,1,3,Meal Plan 1,0,Room_Type 1,119,2018,4,4,Offline,0,0,0,71.0,1,Not_Canceled,1
31917,31917,31920,INN31921,2,0,0,3,Meal Plan 1,0,Room_Type 1,64,2018,11,22,Online,0,0,0,93.6,1,Canceled,2
31918,31918,31921,INN31922,2,0,2,2,Meal Plan 1,0,Room_Type 1,111,2018,6,26,Online,0,0,0,99.45,1,Not_Canceled,2
31919,31919,31922,INN31923,1,0,1,1,Meal Plan 1,0,Room_Type 1,6,2018,4,11,Offline,0,0,0,88.0,0,Not_Canceled,1
31920,31920,31923,INN31924,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115.0,1,Canceled,7
31921,31921,31924,INN31925,2,0,2,1,Meal Plan 1,0,Room_Type 1,179,2018,10,1,Online,0,0,0,108.9,2,Canceled,2
31922,31922,31925,INN31926,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,Canceled,1
31923,31923,31926,INN31927,2,0,0,2,Meal Plan 1,0,Room_Type 4,96,2018,8,26,Online,0,0,0,131.4,0,Canceled,4
31924,31924,31927,INN31928,1,0,0,1,Meal Plan 1,1,Room_Type 1,0,2017,11,12,Online,0,0,0,79.0,1,Not_Canceled,2
31925,31925,31928,INN31929,2,0,1,0,Meal Plan 1,0,Room_Type 1,20,2018,1,10,Corporate,0,0,0,76.0,0,Not_Canceled,5
31926,31926,31929,INN31930,3,0,0,3,Meal Plan 1,0,Room_Type 4,55,2018,9,20,Online,0,0,0,168.3,0,Canceled,4
31927,31927,31930,INN31931,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,6,28,Online,0,0,0,139.0,0,Canceled,2
31928,31928,31931,INN31932,2,0,1,5,Meal Plan 1,0,Room_Type 4,123,2018,9,20,Online,0,0,0,143.1,1,Canceled,4
31929,31929,31932,INN31933,2,0,0,3,Meal Plan 1,0,Room_Type 1,136,2018,8,3,Online,0,0,0,105.3,1,Not_Canceled,2
31930,31930,31933,INN31934,2,0,2,8,Not Selected,0,Room_Type 1,63,2017,7,8,Online,0,0,0,68.85,0,Canceled,3
31931,31931,31934,INN31935,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2018,8,17,Complementary,1,0,8,0.0,2,Not_Canceled,5
31932,31932,31935,INN31936,3,0,2,2,Meal Plan 1,0,Room_Type 4,21,2018,5,29,Online,0,0,0,130.9,0,Canceled,4
31933,31933,31936,INN31937,2,0,1,2,Meal Plan 1,0,Room_Type 1,33,2018,3,14,Offline,0,0,0,85.0,0,Canceled,1
31934,31934,31937,INN31938,2,0,1,2,Meal Plan 1,1,Room_Type 1,172,2018,7,22,Online,0,0,0,108.3,1,Canceled,2
31935,31935,31938,INN31939,1,2,0,3,Meal Plan 1,0,Room_Type 4,101,2018,7,21,Online,0,0,0,142.3,0,Canceled,4
31936,31936,31939,INN31940,2,1,0,1,Meal Plan 1,0,Room_Type 1,110,2018,6,3,Online,0,0,0,143.1,3,Not_Canceled,2
31937,31937,31940,INN31941,1,0,2,2,Meal Plan 1,0,Room_Type 4,108,2018,6,26,Online,0,0,0,86.4,1,Not_Canceled,4
31938,31938,31941,INN31942,2,2,0,1,Not Selected,0,Room_Type 6,62,2017,10,29,Online,0,0,0,139.5,1,Not_Canceled,0
31939,31939,31942,INN31943,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled,5
31940,31940,31943,INN31944,2,0,2,1,Meal Plan 1,0,Room_Type 1,34,2018,9,25,Online,0,0,0,117.0,2,Not_Canceled,2
31941,31941,31944,INN31945,2,0,0,3,Not Selected,0,Room_Type 1,28,2018,11,10,Online,0,0,0,135.0,2,Not_Canceled,3
31942,31942,31945,INN31946,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,9,15,Online,0,0,0,169.0,1,Not_Canceled,2
31943,31943,31946,INN31947,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,2,20,Online,0,0,0,81.0,0,Not_Canceled,3
31944,31944,31947,INN31948,3,0,0,3,Meal Plan 1,0,Room_Type 4,128,2018,8,11,Online,0,0,0,146.7,2,Not_Canceled,4
31945,31945,31948,INN31949,1,0,0,3,Meal Plan 1,0,Room_Type 1,56,2018,3,15,Online,0,0,0,56.83,1,Not_Canceled,2
31946,31946,31949,INN31950,2,0,2,1,Meal Plan 2,0,Room_Type 1,138,2017,8,22,Offline,0,0,0,94.5,0,Canceled,7
31947,31947,31950,INN31951,3,0,2,5,Meal Plan 1,0,Room_Type 4,193,2018,8,7,Online,0,0,0,130.05,0,Canceled,4
31948,31948,31951,INN31952,2,0,1,2,Meal Plan 1,0,Room_Type 2,39,2018,5,13,Online,0,0,0,127.39,0,Not_Canceled,8
31949,31949,31952,INN31953,2,0,0,3,Meal Plan 1,0,Room_Type 4,185,2018,11,15,Online,0,0,0,95.4,0,Canceled,4
31950,31950,31953,INN31954,2,0,1,3,Not Selected,1,Room_Type 1,58,2018,10,31,Online,0,0,0,90.68,2,Not_Canceled,3
31951,31951,31954,INN31955,2,0,1,1,Meal Plan 1,0,Room_Type 1,98,2018,12,5,Online,0,0,0,93.6,3,Not_Canceled,2
31952,31952,31955,INN31956,1,0,2,1,Meal Plan 2,0,Room_Type 1,80,2018,4,10,Offline,0,0,0,100.0,0,Canceled,7
31953,31953,31956,INN31957,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,10,21,Corporate,0,0,0,96.0,0,Not_Canceled,5
31954,31954,31957,INN31958,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,1
31955,31955,31958,INN31959,2,0,0,2,Meal Plan 1,1,Room_Type 4,18,2018,12,30,Online,0,0,0,157.0,2,Not_Canceled,4
31956,31956,31959,INN31960,2,0,1,1,Meal Plan 1,0,Room_Type 2,14,2018,8,13,Online,0,0,0,138.05,3,Not_Canceled,8
31957,31957,31960,INN31961,2,0,1,0,Meal Plan 1,0,Room_Type 1,34,2018,9,26,Online,0,0,0,117.0,0,Not_Canceled,2
31958,31958,31961,INN31962,2,0,2,3,Meal Plan 1,0,Room_Type 1,257,2017,10,4,Online,0,0,0,65.29,2,Not_Canceled,2
31959,31959,31962,INN31963,2,0,2,1,Meal Plan 1,0,Room_Type 1,46,2018,8,14,Online,0,0,0,135.9,2,Not_Canceled,2
31960,31960,31963,INN31964,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled,1
31961,31961,31964,INN31965,3,0,1,4,Meal Plan 1,0,Room_Type 4,220,2018,12,21,Online,0,0,0,104.55,0,Not_Canceled,4
31962,31962,31965,INN31966,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,1,4,Offline,0,0,0,87.0,1,Not_Canceled,1
31963,31963,31966,INN31967,1,0,0,1,Meal Plan 1,0,Room_Type 1,9,2017,11,11,Corporate,0,0,0,65.0,0,Not_Canceled,5
31964,31964,31967,INN31968,2,0,0,1,Meal Plan 2,0,Room_Type 1,72,2017,9,18,Offline,0,0,0,108.0,0,Not_Canceled,7
31965,31965,31968,INN31969,1,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,80.0,0,Not_Canceled,7
31966,31966,31969,INN31970,2,0,1,2,Meal Plan 1,0,Room_Type 4,8,2018,3,11,Online,0,0,0,124.0,0,Canceled,4
31967,31967,31970,INN31971,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2018,3,17,Online,0,0,0,88.61,1,Not_Canceled,2
31968,31968,31971,INN31972,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,2017,7,18,Offline,0,0,0,94.5,0,Canceled,7
31969,31969,31972,INN31973,2,0,2,3,Meal Plan 1,0,Room_Type 4,52,2017,11,12,Offline,0,0,0,60.0,0,Not_Canceled,4
31970,31970,31973,INN31974,2,0,2,0,Meal Plan 1,0,Room_Type 1,27,2018,6,12,Online,0,0,0,94.35,0,Canceled,2
31971,31971,31974,INN31975,1,0,0,3,Meal Plan 2,0,Room_Type 1,88,2018,5,3,Offline,0,0,0,96.0,0,Not_Canceled,7
31972,31972,31975,INN31976,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled,1
31973,31973,31976,INN31977,2,0,0,3,Meal Plan 1,0,Room_Type 4,78,2018,12,27,Online,0,0,0,114.9,2,Not_Canceled,4
31974,31974,31977,INN31978,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled,7
31975,31975,31978,INN31979,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,4,13,Online,0,0,0,89.0,0,Canceled,3
31976,31976,31979,INN31980,2,0,2,1,Meal Plan 1,0,Room_Type 1,40,2017,9,19,Online,0,0,0,72.76,0,Not_Canceled,2
31977,31977,31980,INN31981,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,3,2,Offline,0,0,0,55.0,0,Not_Canceled,1
31978,31978,31981,INN31982,1,0,0,1,Not Selected,0,Room_Type 1,2,2018,6,7,Online,0,0,0,129.0,2,Not_Canceled,3
31979,31979,31982,INN31983,2,0,2,4,Not Selected,0,Room_Type 1,262,2018,12,14,Online,0,0,0,63.75,0,Canceled,3
31980,31980,31983,INN31984,2,0,0,4,Not Selected,0,Room_Type 1,203,2018,8,3,Online,0,0,0,58.14,0,Canceled,3
31981,31981,31984,INN31985,2,0,0,3,Meal Plan 1,0,Room_Type 1,132,2018,6,30,Online,0,0,0,96.3,0,Canceled,2
31982,31982,31985,INN31986,2,0,1,1,Meal Plan 1,0,Room_Type 4,267,2018,10,1,Online,0,0,0,115.2,0,Canceled,4
31983,31983,31986,INN31987,2,0,2,1,Meal Plan 1,0,Room_Type 4,66,2018,5,14,Online,0,0,0,108.11,1,Not_Canceled,4
31984,31984,31987,INN31988,2,0,0,1,Meal Plan 1,1,Room_Type 1,1,2017,12,31,Online,0,0,0,135.0,1,Not_Canceled,2
31985,31985,31988,INN31989,2,2,2,5,Meal Plan 1,0,Room_Type 7,110,2018,8,21,Online,0,0,0,205.38,2,Canceled,8
31986,31986,31989,INN31990,2,0,1,2,Meal Plan 1,0,Room_Type 1,338,2018,10,7,Offline,0,0,0,80.0,0,Canceled,1
31987,31987,31990,INN31991,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,8,1,Corporate,0,0,0,65.0,1,Not_Canceled,5
31988,31988,31991,INN31992,1,0,2,2,Not Selected,0,Room_Type 1,104,2018,4,15,Online,0,0,0,76.5,0,Canceled,3
31989,31989,31992,INN31993,2,0,2,5,Meal Plan 1,0,Room_Type 4,31,2018,5,10,Online,0,0,0,140.4,0,Not_Canceled,4
31990,31990,31993,INN31994,2,0,0,1,Meal Plan 1,0,Room_Type 1,443,2018,4,29,Offline,0,0,0,65.0,0,Canceled,1
31991,31991,31994,INN31995,2,0,1,2,Meal Plan 1,0,Room_Type 1,290,2018,6,17,Offline,0,0,0,72.0,0,Not_Canceled,1
31992,31992,31995,INN31996,2,0,1,2,Meal Plan 1,0,Room_Type 1,7,2017,8,24,Online,0,0,0,90.0,1,Not_Canceled,2
31993,31993,31996,INN31997,2,0,1,2,Meal Plan 1,0,Room_Type 1,45,2018,10,3,Online,0,0,0,126.0,0,Canceled,2
31994,31994,31997,INN31998,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,2018,5,7,Online,0,0,0,141.0,0,Canceled,2
31995,31995,31998,INN31999,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled,7
31996,31996,31999,INN32000,1,0,0,2,Meal Plan 1,1,Room_Type 1,0,2018,9,13,Corporate,1,4,44,67.0,0,Not_Canceled,5
31997,31997,32000,INN32001,2,0,1,2,Meal Plan 1,0,Room_Type 1,60,2018,5,16,Online,0,0,0,128.85,0,Not_Canceled,2
31998,31998,32001,INN32002,3,0,1,2,Meal Plan 1,0,Room_Type 4,79,2018,12,9,Online,0,0,0,126.0,2,Not_Canceled,4
31999,31999,32002,INN32003,1,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,90.0,0,Not_Canceled,7
32000,32000,32003,INN32004,2,0,0,2,Meal Plan 1,0,Room_Type 4,40,2018,10,21,Online,0,0,0,175.0,0,Canceled,4
32001,32001,32004,INN32005,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,10,13,Complementary,1,0,2,0.0,1,Not_Canceled,5
32002,32002,32005,INN32006,1,0,0,3,Meal Plan 1,0,Room_Type 1,1,2018,3,30,Corporate,1,0,1,67.0,0,Not_Canceled,5
32003,32003,32006,INN32007,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2017,11,26,Corporate,0,0,0,79.0,1,Not_Canceled,5
32004,32004,32007,INN32008,1,0,0,1,Meal Plan 2,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,73.0,0,Not_Canceled,7
32005,32005,32008,INN32009,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,2017,10,10,Offline,0,0,0,76.67,0,Not_Canceled,1
32006,32006,32009,INN32010,2,0,0,1,Meal Plan 1,1,Room_Type 1,15,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled,5
32007,32007,32010,INN32011,3,0,2,3,Meal Plan 1,0,Room_Type 4,129,2018,8,11,Online,0,0,0,146.7,1,Not_Canceled,4
32008,32008,32011,INN32012,2,0,0,1,Meal Plan 1,0,Room_Type 1,84,2017,7,25,Online,0,0,0,76.5,2,Not_Canceled,2
32009,32009,32012,INN32013,2,0,2,2,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,87.0,0,Not_Canceled,1
32010,32010,32013,INN32014,3,0,1,5,Meal Plan 1,0,Room_Type 4,331,2018,12,27,Online,0,0,0,110.78,2,Canceled,4
32011,32011,32014,INN32015,2,0,2,2,Meal Plan 1,0,Room_Type 1,1,2018,11,20,Online,0,0,0,91.38,2,Not_Canceled,2
32012,32012,32015,INN32016,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90.0,0,Canceled,1
32013,32013,32016,INN32017,2,0,2,4,Meal Plan 1,0,Room_Type 4,63,2018,9,1,Online,0,0,0,111.6,1,Not_Canceled,4
32014,32014,32017,INN32018,3,0,1,3,Meal Plan 1,0,Room_Type 1,64,2018,5,9,Online,0,0,0,150.45,2,Not_Canceled,2
32015,32015,32018,INN32019,2,0,1,1,Meal Plan 1,0,Room_Type 1,174,2018,8,13,Online,0,0,0,105.3,0,Canceled,2
32016,32016,32019,INN32020,1,0,0,1,Meal Plan 1,0,Room_Type 1,17,2018,12,9,Corporate,0,0,0,65.0,0,Not_Canceled,5
32017,32017,32020,INN32021,1,0,2,2,Meal Plan 1,0,Room_Type 1,2,2018,5,15,Offline,0,0,0,66.88,0,Not_Canceled,1
32018,32018,32021,INN32022,2,0,1,0,Not Selected,0,Room_Type 1,46,2018,5,22,Online,0,0,0,116.1,0,Not_Canceled,3
32019,32019,32022,INN32023,2,1,1,3,Meal Plan 1,0,Room_Type 1,7,2017,8,20,Online,0,0,0,119.5,1,Canceled,2
32020,32020,32023,INN32024,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,2018,12,9,Offline,0,0,0,52.0,0,Not_Canceled,1
32021,32021,32024,INN32025,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled,1
32022,32022,32025,INN32026,2,0,2,4,Not Selected,0,Room_Type 1,98,2018,7,6,Online,0,0,0,103.5,1,Not_Canceled,3
32023,32023,32026,INN32027,2,0,1,0,Meal Plan 1,0,Room_Type 1,11,2017,8,24,Online,0,0,0,90.0,1,Not_Canceled,2
32024,32024,32027,INN32028,2,2,0,1,Meal Plan 1,0,Room_Type 6,260,2018,12,31,Online,0,0,0,168.3,0,Not_Canceled,6
32025,32025,32028,INN32029,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,2018,3,25,Offline,0,0,0,100.0,0,Canceled,1
32026,32026,32029,INN32030,2,0,1,3,Meal Plan 2,1,Room_Type 4,52,2018,9,1,Online,0,0,0,166.5,2,Not_Canceled,4
32027,32027,32030,INN32031,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Offline,0,0,0,62.8,0,Canceled,1
32028,32028,32031,INN32032,2,0,2,2,Meal Plan 1,0,Room_Type 4,22,2018,9,24,Online,0,0,0,161.5,1,Not_Canceled,4
32029,32029,32032,INN32033,2,0,2,2,Meal Plan 1,0,Room_Type 1,42,2018,3,20,Online,0,0,0,97.63,0,Canceled,2
32030,32030,32033,INN32034,2,0,1,5,Not Selected,0,Room_Type 1,82,2018,3,29,Online,0,0,0,72.25,1,Not_Canceled,3
32031,32031,32034,INN32035,2,0,1,3,Meal Plan 1,0,Room_Type 1,141,2018,10,6,Offline,0,0,0,80.75,0,Not_Canceled,1
32032,32032,32035,INN32036,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,10,22,Online,0,0,0,75.28,0,Not_Canceled,3
32033,32033,32036,INN32037,2,0,2,0,Meal Plan 1,0,Room_Type 4,88,2018,10,2,Online,0,0,0,132.3,1,Canceled,4
32034,32034,32037,INN32038,2,0,0,1,Meal Plan 1,0,Room_Type 1,47,2018,6,2,Online,0,0,0,126.9,1,Not_Canceled,2
32035,32035,32038,INN32039,2,0,2,2,Meal Plan 1,0,Room_Type 2,208,2018,10,23,Online,0,0,0,88.77,2,Not_Canceled,8
